# scale_factor(a)       Density contrast    Growth_factor(D(z))
2.549992549992550206e-01 1.521397812728209238e-03 3.228149366094860140e-01
2.559992559992559924e-01 1.527246132579486351e-03 3.240558513697593401e-01
2.569992569992570197e-01 1.533092649110532474e-03 3.252963834959174405e-01
2.579992579992580470e-01 1.538937349934291600e-03 3.265365303596360347e-01
2.589992589992590188e-01 1.544780222663707505e-03 3.277762893325908977e-01
2.599992599992600462e-01 1.550621254911725483e-03 3.290156577864580822e-01
2.609992609992610180e-01 1.556460434291289307e-03 3.302546330929133633e-01
2.619992619992620453e-01 1.562297748415343839e-03 3.314932126236326826e-01
2.629992629992630171e-01 1.568133184896833071e-03 3.327313937502918706e-01
2.639992639992640444e-01 1.573966731348701645e-03 3.339691738445668134e-01
2.649992649992650162e-01 1.579798375383893554e-03 3.352065502781333417e-01
2.659992659992660435e-01 1.585628104615353874e-03 3.364435204226675080e-01
2.669992669992670153e-01 1.591455906656026381e-03 3.376800816498449764e-01
2.679992679992680427e-01 1.597281769118855934e-03 3.389162313313417441e-01
2.689992689992690145e-01 1.603105679616786310e-03 3.401519668388336415e-01
2.699992699992700418e-01 1.608927625762762584e-03 3.413872855439966103e-01
2.709992709992710136e-01 1.614747595169728316e-03 3.426221848185063701e-01
2.719992719992720409e-01 1.620565575218046398e-03 3.438566619846888939e-01
2.729992729992730127e-01 1.626381545625295690e-03 3.450907127389568618e-01
2.739992739992740400e-01 1.632195489548258832e-03 3.463243335074637219e-01
2.749992749992750118e-01 1.638007393797960738e-03 3.475575214917316358e-01
2.759992759992760392e-01 1.643817245185428058e-03 3.487902738932830426e-01
2.769992769992770110e-01 1.649625030521685706e-03 3.500225879136401042e-01
2.779992779992780383e-01 1.655430736617759897e-03 3.512544607543251485e-01
2.789992789992790101e-01 1.661234350284675762e-03 3.524858896168603373e-01
2.799992799992800374e-01 1.667035858333459301e-03 3.537168717027679432e-01
2.809992809992810092e-01 1.672835247575135860e-03 3.549474042135702390e-01
2.819992819992820365e-01 1.678632504820731439e-03 3.561774843507894972e-01
2.829992829992830083e-01 1.684427616881271385e-03 3.574071093159479351e-01
2.839992839992840357e-01 1.690220570567781697e-03 3.586362763105679363e-01
2.849992849992850075e-01 1.696011352691287506e-03 3.598649825361715515e-01
2.859992859992860348e-01 1.701799950062815028e-03 3.610932251942811644e-01
2.869992869992870066e-01 1.707586349493389610e-03 3.623210014864190476e-01
2.879992879992880339e-01 1.713370537794037035e-03 3.635483086141074183e-01
2.889992889992890057e-01 1.719152501775782649e-03 3.647751437788684936e-01
